,page_id,degree_centrality,eigenvector_centrality,closeness_centrality,unweighted_eigenvector_centrality_x,unweighted_eigenvector_centrality_y,week,Unnamed: 0
25473,146612062031906,0.00016,0.0004875115061162,0.2486608229134145,0.0016339771048031,0.0016339771048031,Full,12229.0
25474,188269334547151,0.00016,0.0008807312943947,0.2463373350757645,0.0008689211989553,0.0008689211989553,Full,12230.0
25475,131010790489,0.00016,0.0003005332511747,0.2849935664971897,0.0011004029965721,0.0011004029965721,Full,12231.0
25476,112325855474892,0.00016,1.579138751645534e-06,0.2455109053264894,9.609667475576408e-05,9.60966747557602e-05,Full,12232.0
25477,92021268117,0.00016,1.0315136452680462e-05,0.2837798062804422,0.0002701621093509,0.0002701621093509,Full,12233.0
25478,128520090495170,0.00015,0.0015047272717453,0.2503740560127383,0.0012499810023111,0.0012499810023111,Full,12234.0
25479,247174242966,0.00015,0.0004140835329781,0.289821591150347,0.0005239862148217,0.0005239862148217,Full,12235.0
25480,534770146604344,0.00015,4.30188651651365e-06,0.2659906615544047,0.0001062399123881,0.0001062399123881,Full,12236.0
25481,23489729942,0.00015,0.0004384332076583,0.2510998423140738,0.0011972882920867,0.0011972882920867,Full,12237.0
25482,197211981599,0.00015,0.0002310073705514,0.2664180738002427,0.0005205093089907,0.0005205093089908,Full,12238.0
25483,103523196350872,0.00014,1.4608781247750736e-05,0.2613732401768538,0.0001756237530591,0.0001756237530591,Full,12239.0
25484,113201214447,0.00014,1.1743669185415464e-05,0.2543119343652454,0.0001515212423605,0.0001515212423605,Full,12240.0
25485,201361186563476,0.00014,7.483341689107959e-06,0.2655164418546542,0.0002004093852806,0.0002004093852806,Full,12241.0
25486,238699792924076,0.00014,5.337181649507688e-06,0.257779368045668,0.0001909669270559,0.0001909669270559,Full,12242.0
25487,33455892182,0.00014,6.483289344572182e-06,0.2533041813609096,0.000139124352369,0.000139124352369,Full,12243.0
25488,562351880441856,0.00013,3.946700362415097e-05,0.2848979195175219,0.0003196717329763,0.0003196717329763,Full,12244.0
25489,213937547649,0.00013,0.0002521951024267,0.2344529673246876,0.0007086256296533,0.0007086256296533,Full,12245.0
25490,440522575997388,0.00013,0.0007616712673135,0.2787240898173091,0.0009815497018169,0.0009815497018169,Full,12246.0
25491,87445992218,0.00013,2.5368857976263063e-05,0.2509558324004887,0.0001253171839344,0.0001253171839344,Full,12247.0
25492,100434040001314,0.00013,1.131376072477476e-05,0.26962686981044,0.0001991559834974,0.0001991559834974,Full,12248.0
25493,6111063431,0.00013,0.0001360489909436,0.2742151218169567,0.0001673713461539,0.0001673713461539,Full,12249.0
25494,111627345541631,0.00012,0.0002003472697368,0.2480113465324265,0.0011608177780939,0.0011608177780938,Full,12250.0
25495,232621906875091,0.00012,0.0004760723816687,0.2493825571569719,0.0009324236044073,0.0009324236044073,Full,12251.0
25496,253683924759781,0.00012,0.0002547703717098,0.2517044034274026,0.0011078412478081,0.0011078412478081,Full,12252.0
25497,245481491808,0.00012,0.0002240813491691,0.266744564485891,0.0006205079011775,0.0006205079011775,Full,12253.0
25498,239156129595309,0.00012,0.0003119602182699,0.2529810931442708,0.0007409905748544,0.0007409905748544,Full,12254.0
25499,181893712536,0.00011,5.2610461013936776e-06,0.2560470404331296,0.0001547117774665,0.0001547117774665,Full,12255.0
25500,320772408017742,0.00011,3.581672572032207e-05,0.2600489029736884,0.0001912386619897,0.0001912386619897,Full,12256.0
25501,104538106289197,0.00011,7.164094967927736e-06,0.2740398479230362,0.0001889605971961,0.0001889605971962,Full,12257.0
25502,122044727596,0.0001,7.041375109223076e-06,0.2406978668796612,7.557650833910257e-05,7.557650833910322e-05,Full,12258.0
25503,172143546163601,0.0001,3.4980210789717326e-05,0.2713245874999806,0.0002072448928149,0.0002072448928149,Full,12259.0
25504,599617463415786,0.0001,5.09392242569008e-05,0.2437989272966189,0.0006085851456658,0.0006085851456658,Full,12260.0
25505,392195624197755,0.0001,2.45722625978778e-05,0.2585850169095019,0.0001323507281923,0.0001323507281924,Full,12261.0
25506,53674651369,0.0001,5.733216213155483e-05,0.2334998121069859,0.0005025095442214,0.0005025095442214,Full,12262.0
25507,23903715309,0.0001,2.480616796034643e-07,0.2310240460993635,3.485768789292098e-05,3.485768789293688e-05,Full,12263.0
25508,76773076004,9e-05,2.4435099319090288e-05,0.2550163233710817,0.0001259214689518,0.0001259214689518,Full,12264.0
25509,78773900525,9e-05,0.0001424811990222,0.2647744103150835,0.0006762017924561,0.0006762017924562,Full,12265.0
25510,39846147446,9e-05,4.866228232405939e-07,0.2303657650546785,3.6714633787196845e-05,3.671463378717803e-05,Full,12266.0
25511,122797691248638,9e-05,7.691079873101483e-05,0.2427753764810558,0.0004155789261926,0.0004155789261926,Full,12267.0
25512,320840064659503,8e-05,1.698136887004355e-06,0.2502176008250819,7.849818403835845e-05,7.849818403834471e-05,Full,12268.0
25513,117272378049,8e-05,0.0002303511882012,0.242617175944208,0.0006993846739595,0.0006993846739595,Full,12269.0
25514,118072751537945,8e-05,6.100765023984702e-06,0.2482782812276812,0.0001705251029432,0.0001705251029432,Full,12270.0
25515,116849198376359,7.000000000000001e-05,2.32813044577912e-07,0.2303595137449361,2.3290419309096507e-05,2.3290419309088145e-05,Full,12271.0
25516,119049414803510,6.0000000000000015e-05,0.0004855063849827,0.2358941029925886,0.0003528961710208,0.0003528961710209,Full,12272.0
25517,238182898451,6.0000000000000015e-05,9.632382602766251e-07,0.2255007961023008,2.479175515158617e-05,2.47917551515665e-05,Full,12273.0
25518,27088225427,6.0000000000000015e-05,6.450261630709989e-06,0.2471017165137071,6.725409563484156e-05,6.725409563481642e-05,Full,12274.0
